# Constructed from biom file																																																																																																																												
Feature_ID	1-OK001-A	10-OK004-A	100-P0305-A	101-P0305-B	102-P0305-C	103-P0307-A	104-P0307-B	105-P0307-C	106-P0307-D	107-P0311-A	108-P0311-B	109-P0311-C	11-OK004-B	110-P0311-D	111-P0313-A	112-P0313-B	113-P0313-C	114-P0313-D	115-P0320-A	116-P0320-B	117-P0320-C	118-P0320-D	119-P0320-D2	12-OK004-C	120-P0321-A	121-P0321-B	122-P0321-C	123-P0321-D	13-OK005-A	14-OK005-B	15-OK005-C	16-OK006-A	17-OK006-B	18-OK006-C	19-OK007-A	2-OK001-B	20-OK007-B	21-OK007-C	22-OK008-A	23-OK008-B	24-OK008-C	25-OK009-A	26-OK009-B	27-OK009-C	28-OK010-A	29-OK010-B	3-OK001-C	30-OK010-C	31-P0001-A	32-P0001-A2	33-P0001-B	34-P0001-C	35-P0001-D	36-P0003-A	37-P0003-A2	38-P0003-B	39-P0003-C	4-OK002-A	40-P0003-D	41-P0004-A	42-P0004-B	43-P0004-C	44-P0004-D	45-P0004-D2	46-P0005-A	47-P0005-B	48-P0005-C	49-P0006-A	5-OK002-B	50-P0006-B	51-P0006-C	52-P0113-A	53-P0113-B	54-P0113-C	55-P0188-A	56-P0188-B	57-P0188-C	58-P0188-D	59-P0193-A	6-OK002-C	60-P0193-B	61-P0193-C	62-P0193-D	63-P0221-A	64-P0221-B	65-P0221-C	66-P0228-A	67-P0228-B	68-P0228-C	69-P0230-A	7-OK003-A	70-P0230-B	71-P0230-C	72-P0230-D	73-P0244-A	74-P0244-B	75-P0244-C	76-P0244-D	77-P0251-A	78-P0251-B	79-P0251-C	8-OK003-B	80-P0251-D	81-P0263-A	82-P0263-B	83-P0263-C	84-P0263-D	85-P0282-A	86-P0282-B	87-P0282-C	88-P0289-A	89-P0289-B	9-OK003-C	90-P0289-C	91-P0289-D	92-P0290-A	93-P0290-B	94-P0290-C	95-P0290-D	96-P0294-A	97-P0294-B	98-P0294-C	99-P0294-D	Blank
1b6ecac7b10ffa3cb1984fcdf5c6b586	0	347	7283	0	0	0	6	263	15	0	651	0	65	0	15	17	148	0	0	0	18	0	246	65	0	61	0	0	6	0	0	47	0	9	26	10	0	0	0	0	10	0	0	0	0	25	0	0	0	0	0	17	46	0	0	0	0	0	0	96	0	178	0	0	0	81	75	4	18010	0	0	0	411	34	0	9	32	0	58	0	55	346	38	0	4	6	17	226	0	0	0	411	722	492	0	41	323	2201	0	0	0	2823	0	25	2872	2396	44	0	0	0	0	0	35	0	0	0	136	79	22	410	130	9893	28	0
bbd18b5afeae2748c254f83c5c4466ea	0	843	0	154	0	0	0	0	0	1645	1284	494	0	3184	166	55	5	85	0	0	136	0	29	25	1074	224	0	1498	414	2052	711	563	14	396	0	0	341	790	207	13	1275	300	0	763	902	0	128	0	0	0	62	964	347	0	0	0	0	530	0	62	0	198	218	271	487	0	777	1712	0	0	80	0	15	0	0	2703	0	814	0	772	0	0	0	22	1518	1203	0	0	0	492	114	503	757	82	791	0	114	1665	3815	1183	0	0	2547	1811	47	0	0	144	163	0	286	0	0	0	0	75	0	1912	397	145	0	0	0	0
44f202e56a9e246f13aee4705ce8f073	0	0	2190	259	217	0	1736	141	941	7	59	716	3446	0	17	14	30	5230	0	0	0	0	0	0	0	17	0	31	0	0	13	17	192	16	0	0	0	0	0	0	2	0	0	0	0	13	0	0	696	626	37	775	610	7	0	7	9	0	0	0	12	20	0	0	0	0	0	69	490	6	0	0	0	10	0	39	32	0	39	0	22	127	0	79	0	0	474	91	0	0	0	1099	187	151	0	0	66	12476	0	30	20	401	0	0	89	15	0	11	48	11	0	0	31	0	0	53	5728	31	50	67	14	4850	2603	0
e2e11fec1707ff93ae9ea560df547ba6	118	121	572	395	964	0	0	9736	19	92	23	193	234	0	303	897	105	1102	6	50	201	677	220	58	512	113	0	111	78	25	363	29	47	36	21	21	43	26	0	28	18	0	163	0	0	191	0	0	1205	1527	791	186	1427	0	0	0	146	652	0	0	447	12	0	0	0	0	0	14	0	99	14	43	121	81	0	136	270	0	3419	1017	74	197	541	29	154	536	2849	191	22	0	19	0	110	8	63	21	82	0	525	0	205	94	2065	16	75	18	147	339	130	1455	0	21	317	0	0	2560	125	68	129	6	170	3049	0	0
f5798befa8adfc6c741784b7deec8a3e	0	463	0	0	0	0	0	0	0	248	0	0	2120	58	45	0	0	0	0	0	0	0	0	1380	1421	37	154	427	90	1956	298	1032	0	1318	0	0	251	332	152	0	596	172	0	951	1277	0	718	0	0	0	0	0	0	0	0	0	0	1105	0	0	0	0	0	0	0	0	0	2557	0	1878	2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	0	0	0	3177	75	3818	271	0	0	0	1276	0	0	0	0	0	0	0	1084	1629	673	0	68	1264	0	512	5015	0	0	0	0	0	0
254e2d333e40a1b8bb982b84acf65a43	449	285	0	1167	0	0	0	0	2192	0	0	0	0	0	1375	675	672	310	1128	934	229	386	204	174	0	99	116	0	473	91	358	148	95	371	0	0	117	0	0	0	0	0	1196	195	0	0	0	0	2603	3303	7148	318	999	0	0	0	0	0	0	129	0	0	664	660	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	336	106	221	0	0	0	80	317	95	0	109	0	0	0	0	145	503	609	570	416	206	848	86	0	0	0	397	1234	319	5428	791	0	0	0	0	79	0	0	0	0	0
84aa252609ba1aa373e76d18e77ab5fc	52	32	103	306	151	20	132	0	59	30	91	239	58	24	78	80	108	283	128	224	141	40	29	53	178	44	90	136	41	177	127	177	561	391	29	9	27	37	54	130	61	22	431	105	88	325	14	952	345	265	748	14	570	374	275	90	78	127	83	0	25	9	28	14	0	0	13	110	366	339	370	12946	1229	1244	493	70	37	211	27	451	84	455	1941	90	328	262	0	14	0	472	249	85	122	691	234	708	71	195	402	216	129	142	222	35	0	168	0	358	57	1184	405	204	639	352	589	228	0	161	512	43	0	0	0	0
7aea5224fd8f06b2b351c8ec0873f9b1	0	0	0	0	0	0	0	0	0	203	201	211	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544	1499	5062	5611	4602	2334	0	3539	0	0	0	0	0	420	720	981	243	0	488	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1318	0	326	929	195	0	0	0	0	3499	621	0	0	4254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23cc2da48a541383caf3180c922ad3e7	0	0	220	475	474	0	48	357	0	130	82	292	40	33	390	570	246	392	0	70	0	0	0	27	59	64	61	70	0	239	162	58	28	58	35	0	178	180	26	0	164	0	0	157	35	208	0	0	44	13	603	1017	259	505	609	1975	817	59	209	106	682	2030	0	0	0	243	0	453	0	121	321	0	213	0	0	1481	686	457	0	0	247	1180	0	92	68	148	0	1342	0	349	0	487	2194	823	526	66	74	401	743	49	0	240	125	479	1601	902	364	77	33	166	0	115	0	26	64	25	2459	2109	149	0	246	47	1329	0
92b8868fdc8f4a3fcf7ed88250d1e65f	23	0	246	1876	581	0	213	0	420	39	378	153	0	49	1087	539	2435	47	457	1657	1674	298	296	0	31	199	81	0	48	21	200	17	0	0	27	0	28	29	0	47	0	0	0	15	17	0	0	37	117	113	126	62	54	182	135	696	479	0	68	843	73	168	375	340	240	98	260	40	0	0	35	748	223	170	24	61	0	441	0	113	1504	561	305	54	129	302	0	0	0	45	22	80	600	113	11	428	0	160	512	1675	1156	374	160	0	0	351	0	72	44	316	0	184	0	1116	44	39	23	126	834	329	55	16	6422	0
4adbc5baa3497331599cb1669baec241	4241	1240	0	1283	61	25	60	0	263	220	219	190	0	358	0	224	0	7	0	0	0	0	0	475	227	310	0	898	0	0	1666	97	0	0	0	70	231	587	59	0	90	435	210	81	756	0	1067	0	106	90	89	15	96	0	0	0	0	0	0	30	915	1412	506	645	522	787	579	169	0	510	284	0	0	0	10	351	0	96	0	0	0	0	0	426	0	0	0	0	180	788	612	1310	1068	696	527	0	0	57	351	0	0	128	0	101	172	0	0	241	0	2355	1307	0	306	139	132	0	29	0	473	0	0	0	0	0
d3ce6151b8f50094f46e6efa6116397d	22	0	0	0	0	0	23979	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	18	7	0	0	0	0	0	0	0	0	0	25	0	0	0	149	103	98	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4592	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	3129	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1285	16	0	0	0	0	0	0
97e71cdc368d3d02a46d0a1e8c7c8c11	149	0	0	0	0	0	58	0	0	117	217	704	97	33	541	74	426	714	0	0	0	1364	828	0	306	121	519	321	271	205	534	224	549	284	41	47	255	172	35	0	0	37	380	63	96	58	0	725	57	40	345	0	1076	0	0	0	0	26	0	0	0	0	0	18	0	0	0	317	0	242	761	5797	49	60	209	188	52	0	123	661	92	0	0	0	300	509	0	0	0	955	125	129	117	1892	116	327	0	0	585	420	233	157	932	19	0	0	0	305	0	952	627	317	0	974	674	390	0	89	332	457	0	0	0	0
8e51a523e787b812d06f884b6cb07dbf	0	20	0	0	0	0	0	0	0	0	0	0	802	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	1068	138	1575	4439	0	0	0	0	0	0	301	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	1242	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	5576	62	4809	0	51	0	0	0	0	0	0	0	0	0	0	1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1580	1019	2806	0	824	3092	0	0	0	0	0	0	0	0	0
433dc2c08bd02beb72e013ec476405e9	0	540	289	139	106	481	0	0	0	719	334	146	194	98	6	17	16	100	108	0	28	216	371	1273	763	96	61	277	338	207	976	209	20	357	166	0	60	73	387	9	461	145	0	259	756	0	510	0	0	0	8	374	53	0	0	0	0	638	0	59	329	0	0	0	0	0	0	430	1132	454	126	0	0	0	0	130	2	693	13	179	271	0	0	30	612	445	0	0	0	37	445	88	292	275	211	0	0	104	2112	12	0	99	2311	0	0	0	0	513	327	683	108	529	0	61	242	2671	0	0	0	0	0	0	0	0
1b92badb558031c4c5e644a8065cfef0	84	46	56	213	82	78	0	0	89	204	447	432	72	176	397	894	868	745	309	870	840	188	156	65	90	212	156	365	298	102	305	46	92	57	115	20	104	90	40	177	32	205	129	37	41	0	62	248	198	152	380	212	354	65	127	53	108	23	144	593	203	350	178	148	36	136	371	243	0	360	198	195	49	75	304	1409	28	516	52	0	1053	0	0	87	380	326	111	157	119	147	76	107	154	774	229	282	468	229	79	1275	470	42	90	193	97	238	385	279	87	488	138	326	389	215	84	295	0	278	169	181	0	0	45	0
a207c88299421a90c9a2577f2a87b7e9	0	0	0	235	0	142	207	0	9	0	9	0	0	0	0	58	65	0	56	84	1096	247	209	0	0	39	24	47	0	99	0	0	0	5	0	0	0	0	0	0	0	0	7	18	8	0	0	0	0	0	0	1487	36	40	58	3767	2114	0	458	0	8	0	0	0	0	0	0	0	0	0	0	0	4530	572	11	5360	0	212	0	0	0	77	0	0	0	0	0	0	0	0	3	0	0	12	0	0	11	0	254	2524	0	0	1177	0	0	0	0	29	52	5	0	17	2	0	0	4	940	1556	95	0	0	0	0	0
04759b1c6f6a64c584e3c8d32e3c6ce2	16	75	89	202	135	644	0	50	0	0	0	180	0	0	57	140	119	38	0	47	125	78	0	23	23	0	27	115	129	123	461	188	57	134	132	11	89	67	83	193	14	16	479	39	32	408	42	368	162	110	545	0	139	65	146	777	311	117	29	86	143	38	26	19	7	65	0	205	578	0	38	3767	139	20	28	56	0	104	34	45	304	1661	438	54	28	22	47	13	0	20	74	71	206	712	228	443	192	85	65	127	47	151	73	88	272	709	0	232	8	300	6	47	21	359	75	240	0	276	172	1880	0	1758	1747	0
7a7c77e7fb7844b6bd1a1640bd2441a5	0	0	893	376	668	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	319	1299	397	529	3048	148	1494	0	0	0	0	0	0	0	0	0	0	240	0	0	950	0	76	0	0	0	0	229	462	0	0	0	0	140	0	181	179	790	790	819	0	0	84	0	0	0	206	0	0	0	11	2812	0	742	0	0	785	0	0	0	0	0	0	0	0	269	48	56	266	0	0	0	80	782	147	97	0	0	0	0	0	0	0	478	797	253	0	551	0	70	566	218	0	324	0	448	0	0	0	0
d5601a7a1e4b483f364303ed22285724	0	526	0	0	0	0	0	0	0	459	779	1589	443	480	184	145	72	1923	0	0	0	0	0	543	1005	283	84	821	0	0	0	520	29	540	0	0	0	0	633	48	694	669	0	307	0	0	451	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	899	0	878	924	0	0	0	9	0	0	0	0	672	0	0	0	190	1684	1905	0	0	0	0	1050	0	0	0	0	0	0	0	0	0	0	653	0	0	0	0	0	0	0	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2d99d7c6f394967d82965c976052117	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5028	2273	6280	3674	4050	0	0	0	268	0	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138660d6c1fa1a5d3cea5a640745b5b2	0	1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	574	628	268	96	769	2455	2387	349	1637	0	0	0	0	183	117	121	0	1123	393	0	0	1154	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	2843	271	1656	0	0	0	0	0	0	0	0	0	0	0	0	843	0	0	0	0	241	351	0	0	0	0	533	192	282	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0
3309103c5a2d0043f209e1b1643a2425	0	0	558	583	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	557	256	0	0	0	106	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	440	328	331	641	690	631	0	0	174	0	0	2287	2684	0	0	0	0	0	0	0	0	0	0	0	0	0	2269	0	0	0	0	334	0	1036	0	518	307	0	0	0	0	0	225	1519	869	443	97	0	0	0	501	0	193	0	0	0	169	0	445	380	0	0	0
6277671b4e8303554fe354748dbf1206	0	0	626	0	0	324	52	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	15	631	250	0	0	0	0	0	0	542	331	930	352	529	0	0	46	468	0	0	0	0	0	0	0	0	0	807	0	0	404	0	0	0	0	0	0	0	0	1242	0	1309	1072	2428	0	0	0	0	237	392	0	0	819	0	0	0	0	740	390	0	212	926	0	114	920	723	0	792	1008	0	0	0	0	0
4c0b86a41bcb73cdebc8da1e5d7bf60e	0	2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	0	0	0	0	0	0	961	0	0	0	0	454	2262	226	0	83	2104	0	0	1407	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	782	1766	0	0	0	0	0	4053	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	1598	0	143	607	859	0	0	0	0	0	0	0	0	0	0	0	0
1e808d4f288e7486a08c5701d076850c	0	0	0	2208	0	0	9	0	0	0	0	0	0	0	0	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7119	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	8712	0	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0
62e7b14328917774f22f9240a4c6182a	235	33	708	34	1948	0	0	2819	10	0	0	18	78	0	29	378	180	193	0	6	66	10	13	0	30	0	0	0	6	0	0	0	0	43	0	0	0	0	0	0	0	0	14	0	0	339	0	0	2247	2333	142	51	255	0	0	0	0	101	0	0	122	14	12	0	0	27	0	0	0	38	10	0	0	0	0	0	276	0	974	41	0	370	486	34	59	16	1074	149	0	16	0	13	0	0	14	22	12	0	23	0	11	17	80	11	83	176	134	70	6	43	0	6	53	0	0	192	349	0	0	0	120	1650	0	0
ade8b257654712163fcb18e12b6ea341	0	148	0	0	0	2330	0	0	0	688	170	266	849	130	0	0	0	0	535	0	0	137	205	430	77	0	0	0	0	0	0	0	0	0	245	0	100	0	216	0	282	146	0	0	191	0	113	0	0	0	0	0	0	191	144	180	291	142	409	789	1425	405	0	0	0	0	0	0	0	0	0	0	814	703	0	263	114	1478	0	0	0	0	0	0	0	0	0	0	0	169	115	0	366	228	1686	0	0	145	283	0	0	0	213	0	274	256	0	191	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fd2c75f35b6d3fe0063279bf346b5bf1	0	6	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	162	0	0	0	0	0	0	197	131	182	0	0	58	0	51	522	28	38	30	277	145	0	0	0	10	418	6	30	0	0	0	36	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	86	0	2583	100	0	0	0	0	0	5	0	29	54	669	12	0	0	935	610	0	0	0	2780	43	32	0	261	165	1328	140	184	178	61	80	0	384	0	0	0	0	298	11	2179	484	0	0	0	2568	0	36	0	0	0	0	0	0	0
3b0bd9906397cb748498b7fe671bda04	0	58	0	14	33	1067	0	7	0	52	86	137	9	29	85	21	57	163	219	11	39	294	579	24	235	24	45	0	25	61	127	170	15	80	18	0	74	209	16	0	0	52	0	194	188	22	104	0	9	0	26	0	8	39	104	57	38	35	132	0	65	0	196	182	0	0	33	130	0	286	146	593	302	450	0	39	32	71	0	317	16	525	0	31	657	1130	9	193	0	524	196	87	16	439	125	102	97	113	0	0	0	76	27	386	55	634	0	327	0	21	54	285	0	23	38	343	8	0	256	69	1254	0	2242	0
28864fbe9706ea5b11b9626a4654f9da	3	74	51	0	0	4	11	0	0	42	52	818	180	0	43	0	43	319	0	0	0	207	692	25	722	0	148	0	82	165	589	44	105	154	0	0	230	235	0	0	0	0	0	192	42	428	98	38	3	0	49	44	108	0	0	0	0	17	0	0	0	0	0	0	0	0	0	380	0	90	268	53	249	417	0	0	0	366	0	756	0	1019	0	0	110	0	0	13	0	0	337	0	0	36	19	1105	0	815	2992	225	70	0	89	0	0	0	0	0	0	14	311	132	0	17	811	67	0	740	0	95	123	369	21	0
4464886bf56dc80e0244e24538cb17f0	0	490	0	0	0	0	0	0	0	0	0	0	983	0	0	0	0	0	0	0	0	0	0	1773	0	0	0	0	0	0	0	1135	0	1536	0	0	333	178	1566	252	2236	206	31	795	58	0	2878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	3044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
996c80e3e5e0729ab514994ce821e311	0	1257	0	0	0	0	0	0	0	245	7	0	1694	0	0	0	0	0	0	0	0	0	0	837	33	107	4	0	0	0	0	232	6	1167	1322	0	501	234	132	46	2722	119	0	1322	292	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	126	0	89	264	0	0	0	0	0	0	0	0	0	0	0	0	98	104	378	0	0	0	73	495	0	0	0	0	0	0	0	0	0	0	871	0	0	0	0	0	140	0	1593	101	0	0	21	184	0	0	0	0	0	0	0	0	0
ecbb2c5d240c630d301ebac19fefe3d2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2926	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	216	176	0	457	405	0	287	0	0	0	0	13	0	0	0	0	0	2266	0	0	0	0	0	0	0	0	12	121	0	604	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	336	1314	1158	49	189	0	333	451	0	0	0	0	0	0	0	0	0	0	0	671	264	100	0	19	1670	1331	3	622	21	0	0	0	0	0
554e5b2c5de302ae184c49103c70fd68	0	23	0	77	220	0	14	0	0	106	493	573	0	133	0	17	27	26	137	19	47	83	110	18	88	134	106	210	118	24	122	83	0	86	0	0	20	77	46	0	0	0	0	25	169	147	27	0	0	0	0	258	25	140	186	254	224	44	391	0	231	165	113	150	70	31	104	95	126	120	59	0	1583	235	0	316	38	111	0	279	146	0	0	0	102	120	0	0	0	210	81	139	340	151	46	24	313	66	307	638	0	52	546	0	0	0	0	67	403	24	0	875	0	60	52	71	0	816	121	427	310	0	731	0
941f78cdc60c69df0526c2c42c47ae97	0	314	0	73	0	165	0	0	0	160	111	106	101	102	0	0	0	42	73	0	41	60	79	415	176	127	24	219	147	43	154	223	24	121	116	0	97	226	83	0	156	332	0	130	120	0	150	9	0	0	0	219	53	0	0	0	0	81	0	0	0	0	0	0	0	0	141	112	0	158	74	0	0	0	0	265	0	0	0	252	50	185	0	833	704	488	0	265	0	341	189	189	0	315	137	13	0	155	676	56	0	54	603	1465	0	0	0	187	384	55	104	301	0	0	175	1072	263	447	471	66	0	0	0	0
62e9d1fc960205ae05b619a1992c9d2d	61	37	0	0	0	518	7	0	0	46	5	23	54	18	274	0	11	227	176	0	0	252	240	35	173	0	0	0	9	55	56	20	302	145	38	69	160	74	12	34	0	33	152	36	32	426	38	321	47	43	41	0	165	0	0	0	0	33	0	0	12	0	79	56	21	226	25	47	153	134	81	5067	0	14	372	0	74	373	14	15	0	0	0	43	213	190	0	20	383	289	44	0	0	161	226	633	95	70	186	0	14	72	85	74	0	0	0	100	0	377	0	0	0	32	101	385	147	0	634	108	0	0	24	0
5c3bc110265e712d62827f46b4f1dcee	0	5	0	53	523	0	0	0	0	179	0	0	0	322	0	188	72	0	298	90	82	126	136	31	22	13	378	285	733	85	130	57	275	83	131	14	366	204	15	67	34	0	46	42	102	0	0	29	54	81	659	209	203	510	404	0	0	17	1390	0	40	93	38	55	0	0	41	53	0	31	0	50	0	0	0	35	400	103	0	343	124	0	0	0	119	25	0	0	0	29	0	15	123	144	203	3571	0	117	93	275	202	0	235	110	6	0	0	7	0	48	93	0	0	0	2	85	0	0	84	18	0	0	0	0
c733ab7b076b07b518f42063ebc3351a	127	29	0	219	388	0	0	92	49	94	52	10	60	0	288	30	172	190	0	8	0	25	10	15	242	72	0	140	7	0	57	21	189	262	0	6	12	0	24	53	6	0	36	66	10	63	0	555	0	21	548	87	773	19	0	836	146	140	0	0	224	65	550	583	0	0	0	0	0	0	381	257	108	103	0	85	47	13	1315	0	240	66	120	0	362	268	726	133	0	48	23	0	0	0	17	0	33	0	221	16	261	459	500	19	15	0	53	215	59	298	17	35	632	28	355	251	21	0	18	0	22	112	0	0
9f0daa6115514d07b536a75ae2f17a0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	566	0	0	0	0	0	0	0	0	59	0	529	0	0	0	0	327	0	0	0	0	0	0	0	0	0	964	0	1816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	826	640	0	0	3324	0	0	0	0	1258	1202	2236	0	0	0	0	0	0	0	0	1732	0	0	0	0	0
f4d06a29e4450fdbaa6f9353439ff54b	46	33	0	0	0	0	113	0	24	34	0	0	49	0	1575	64	119	320	0	0	0	0	0	0	22	0	0	182	604	0	0	0	0	390	19	0	33	22	473	29	0	12	190	125	33	0	0	333	2008	2367	0	0	136	11	0	0	0	701	0	0	0	0	0	0	0	0	0	29	0	0	261	24	0	24	73	0	0	0	433	208	406	0	0	0	0	53	197	0	0	0	22	0	0	0	25	0	0	0	55	0	22	115	0	0	0	0	0	266	0	62	24	0	84	0	1119	518	0	0	48	0	0	0	0	0
fc7b71d04618694e07a9821dd331e010	0	188	0	0	0	600	0	8	17	0	0	0	36	0	104	0	0	14	251	1055	674	209	86	12	24	0	0	0	113	51	40	0	0	18	85	0	178	82	0	0	0	0	11	0	6	285	9	24	70	51	0	30	18	61	54	27	9	0	14	8	0	26	40	37	20	111	11	16	0	0	5	478	1413	1708	0	0	47	180	376	20	53	928	1741	0	0	0	394	118	0	0	0	0	0	0	32	254	99	56	50	82	46	91	19	180	0	0	0	24	21	19	0	0	0	0	0	61	24	194	12	0	93	0	228	0
f2b126a095216be1b17c31a478445899	10	126	0	0	0	0	0	0	0	27	16	30	130	17	45	44	47	147	0	0	0	182	167	131	32	0	75	0	21	55	68	63	109	167	48	80	352	134	0	0	0	23	76	66	51	111	42	399	57	29	105	0	180	0	0	0	0	18	0	0	0	0	0	0	0	0	0	16	0	401	123	1146	97	66	4	0	390	65	125	26	0	0	0	0	8	0	0	138	0	261	10	35	0	6	33	987	874	64	133	0	109	0	120	209	0	0	0	65	56	471	60	0	0	408	364	945	1480	349	164	10	109	0	0	0
9f19040801fc9f84c0ab62fddf501f32	27	0	0	0	0	0	0	0	0	52	80	41	0	53	99	4	41	1092	0	0	0	0	0	26	129	58	46	0	7	144	254	110	578	709	33	0	107	108	12	15	0	21	74	24	46	169	0	0	32	35	32	38	286	0	0	0	0	112	0	0	0	7	0	0	0	0	0	186	0	71	536	206	116	29	14	45	0	225	0	412	9	0	0	0	199	504	0	0	0	1093	585	37	80	136	0	29	0	0	496	68	0	302	17	0	0	0	0	320	18	288	94	214	20	205	192	150	0	217	639	8	0	0	0	0
77a9036fe1992204198027692db92b01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	690	1037	444	0	0	0	226	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	808	0	0	0	0	0	0	0	0	122	830	607	702	1342	1074	1105	0	0	307	195	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	117	0	0	0	1585	0	355	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fe0739bac994e3e75362a67c46a7d52c	0	70	0	0	0	0	0	0	0	0	0	0	481	0	0	82	0	0	0	0	0	0	0	0	0	84	61	135	184	701	83	203	0	95	173	0	23	67	126	0	91	33	0	61	219	0	0	0	0	0	54	265	69	0	0	0	0	438	0	0	0	0	0	0	0	0	0	475	37	232	216	0	0	0	0	0	0	0	0	229	74	0	0	91	274	256	0	2827	0	106	234	31	68	67	639	0	0	74	0	0	0	1160	0	35	0	125	0	0	0	122	41	141	0	32	191	457	0	0	0	0	0	0	0	0
995ba62c7645223cbb5d28bc18bb57b7	410	133	0	0	0	0	0	191	244	0	0	0	808	0	0	0	0	12	0	0	0	0	0	23	0	0	0	0	46	0	12	0	11	224	19	2	19	53	0	6	0	0	0	0	7	134	0	189	0	0	0	0	0	0	0	0	0	5786	0	0	0	0	41	27	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	337	514	404	0	0	0	0	74	0	0	0	222	0	0	41	0	0	0	0	0	102	0	0	1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
